 0.000000000, 0.000000000, 0.013901593, 0.030156638, 0.045531918, 0.041698201, 0.016339026, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.041193481, 0.057978074, 0.078987614, 0.069296836, 0.029443676, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.243543181, 0.256003491, 0.168270993, 0.332166878, 0.144169718, 0.040040040, 0.000000000, 0.161611768, 0.399148416, 0.485708509, 0.241851392, 0.000000000, 0.053930831, 0.048682771, 0.033006095, 0.029148258, 0.048715313, 0.045607428, 0.071824432, 0.082624741, 0.113816721, 0.092610904, 0.037119462, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.050477291, 0.042587738, 0.031320044, 0.013456900, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.050590041, 0.074293999, 0.093255656, 0.059336317, 0.032205456, 0.086287011, 0.213147158, 0.142720889, 0.000000000, 0.267137023, 0.926036314, 1.278650450, 0.976988807, 0.550816303, 0.278258072, 0.347103530, 0.669447409, 0.496039465, 0.347040148, 0.309703909, 0.202590034, 0.028321021, 0.016058320, 0.019513105, 0.016699619, 0.034760273, 0.027131018, 0.041563667, 0.064597268, 0.082116144, 0.035502070, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.055520623, 0.052203984, 0.042084710, 0.079903851, 0.088398932, 0.000000000, 0.000000000, 0.000000000, 0.206951105, 0.522078871, 0.406361828, 0.086536939, 0.283718688, 0.529234853, 0.385870356, 0.355512661, 0.350617136, 0.254951085, 0.133482367, 0.035183603, 0.026808971, 0.033780547, 0.044065827, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.065770571, 0.082206048, 0.082136777, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.030527131, 0.034532233, 0.033467561, 0.062120818, 0.107333432, 0.098390053, 0.051400191, 0.000000000, 0.107282054, 0.373447603, 0.377142975, 0.099993073, 0.245314906, 0.370710255, 0.305619687, 0.199884057, 0.061953057, 0.156702911, 0.064609348, 0.046214950, 0.031594840, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.045805544, 0.042063633, 0.048351115, 0.081036452, 0.073053904, 0.015853273, 0.019453931, 0.000000000, 0.000000000, 0.000000000, 0.321118787, 0.493122765, 0.123257794, 0.130572294, 0.457046027, 0.263703105, 0.107531982, 0.077649001, 0.073664847, 0.037769774, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.061072433, 0.101962749, 0.123652888, 0.141805293, 0.099896604, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.097736540, 0.124329349, 0.192411843, 0.126941673, 0.085653122, 0.096740072, 0.028670161, 0.023547449, 0.012031862, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.056072518, 0.064773953, 0.069749623, 0.102355974, 0.153118792, 0.244460139, 0.373009880, 0.272944544, 0.144729156, 0.177929512, 0.432770157, 0.442482336, 0.346229332, 0.220756372, 0.244851384, 0.150412472, 0.056395027, 0.043386740, 0.048511227, 0.033026433, 0.015782069, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.028397450, 0.033291715, 0.039639127, 0.062442464, 0.078689382, 0.132123831, 0.197964546, 0.190851910, 0.182176102, 0.205744348, 0.492484404, 0.344889307, 0.130889892, 0.000000000, 0.019739594, 0.062935619, 0.103673264, 0.119395049, 0.028783247, 0.019786788, 0.005625844, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.029029460, 0.038090461, 0.030000696, 0.048807935, 0.087017218, 0.061898815, 0.000000000, 0.094088658, 0.227544078, 0.308536163, 0.322638007, 0.325977657, 0.164643193, 0.213565296, 0.108387243, 0.036968252, 0.118571733, 0.086812791, 0.077321114, 0.080874200, 0.059208976, 0.044525616, 0.070450527, 0.085135241, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.000000000, 0.007662428, 0.053470694, 0.085716504, 0.080884366, 0.088362524, 0.088884146, 0.088345497, 0.066642565, 0.000000000, 0.000000000, 0.000000000, 0.013806428, 0.054591377, 0.075347847, 0.098460477, 0.147769456, 0.088884814, 0.000000000, 0.000000000, 0.024095132, 0.140808098, 0.257907742, 0.291780677, 0.172730975, 0.146414580, 0.066061402, 0.087258748, 0.073144946, 0.061539457, 0.072652288, 0.054508913, 0.023359805, 0.018778756, 0.052329372, 0.080193905, 0.113960964, 0.102489385, 0.000000000, 0.110859659, 0.142526922, 0.136527150, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
