 0.0000000000, 0.0288529341, 0.0167936585, 0.0571385550, 0.0973968054, 0.1113524515, 0.1218347894, 0.0575606469, 0.0432218754, 0.0318480357, 0.0046846757, 0.0000000000, 0.1171826589, 0.1812378097, 0.2161888339, 0.1158521063, 0.1099924024, 0.1030012152, 0.0322398129, 0.2110691006, 0.4279831868, 0.2221743368, 0.1718311164, 0.3571692902, 0.3959332768, 0.2618519594, 0.1498798486, 0.3619093944, 0.4462963961, 0.6496841562, 0.9804367529, 0.4959262130, 0.0591126109, 0.0000000000, 0.0117105485, 0.0184315856, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.4696208924, 0.3186036031, 0.3876268438, 0.7331527373, 0.8595811648, 0.7598497006, 0.6900376958, 0.6466194560, 0.6240438647, 0.5623451071, 0.4312197246, 0.0000000000, 0.0000000000, 0.0000000000
 0.0000000000, 0.0264598202, 0.0333663112, 0.0406033383, 0.0865373089, 0.1435131106, 0.1522434123, 0.0772089392, 0.0210851957, 0.0259647228, 0.0218401533, 0.0049377417, 0.0216902852, 0.0304399193, 0.0509896683, 0.0000000000, 0.0000000000, 0.1009700786, 0.0489237412, 0.0697166101, 0.0000000000, 0.0608962171, 0.3137245263, 0.6597175008, 0.5160472639, 0.0997639301, 0.0000000000, 0.0357216782, 0.3825571699, 0.9125934951, 0.9514249821, 0.5157481317, 0.1646429770, 0.0242273809, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.3979623437, 0.2663074538, 0.3199380881, 0.5949384841, 0.6924529633, 0.6051860792, 0.5370483695, 0.4856449933, 0.4823995137, 0.4721550039, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
 0.0000000000, 0.0212096528, 0.0318371842, 0.0162822792, 0.0000000000, 0.0000000000, 0.0086539816, 0.0228187766, 0.0343484263, 0.0341847139, 0.0155946372, 0.0071476239, 0.0292077957, 0.0419549201, 0.0000000000, 0.0000000000, 0.0000000000, 0.0370956171, 0.0710337277, 0.1706454198, 0.1766061499, 0.1872458177, 0.3593263854, 0.8556730257, 0.5618005249, 0.2046615379, 0.2643911756, 0.1743816150, 0.4372746609, 1.3961842956, 1.7994858490, 0.9548235077, 0.2443318823, 0.0144981962, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
 0.0000000000, 0.0249506777, 0.0400652113, 0.0729870025, 0.0542277199, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0134732559, 0.0249016275, 0.0067018443, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0066951396, 0.0033442920, 0.0285888999, 0.1202538893, 0.0880430776, 0.0000000000, 0.1527180482, 0.2885272984, 0.2694077264, 0.3900633365, 0.3699849850, 0.2717549767, 0.5420639176, 0.4631238250, 0.0734824354, 0.0081838754, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
 0.0000000000, 0.0204367529, 0.0117388620, 0.0000000000, 0.0000000000, 0.0126096226, 0.0301910309, 0.0160316872, 0.0000000000, 0.0066989943, 0.0189391597, 0.0247336683, 0.0091774462, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0066259747, 0.0099170120, 0.1241555655, 0.2618406322, 0.3049946132, 0.3788577782, 0.6106304737, 0.5403805368, 0.4061716755, 0.3012901893, 0.1208108726, 0.0000000000, 0.0617143270, 0.0641422522, 0.0038179621, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
 0.0000000000, 0.0000000000, 0.0000000000, 0.0272873235, 0.0447967347, 0.0190228939, 0.0041839434, 0.0000000000, 0.0053033998, 0.0117882346, 0.0114087059, 0.0157227146, 0.0133463309, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0841682622, 0.1605274586, 0.1293826287, 0.1184418486, 0.0597147681, 0.0000000000, 0.0000000000, 0.0978866213, 0.2283380072, 0.1183495252, 0.0166408522, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
 0.0000000000, 0.0158192516, 0.0245523472, 0.0303985677, 0.0240385373, 0.0584839412, 0.1000936260, 0.0719049015, 0.0297662437, 0.0166321004, 0.0112547592, 0.0051203559, 0.0211463052, 0.0081841180, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1164814079, 0.1073052363, 0.0000000000, 0.0433943046, 0.0497523203, 0.0000000000, 0.0000000000, 0.0000000000, 0.0424379345, 0.1079953126, 0.0927600216, 0.2248932271, 0.2996177802, 0.0615416183, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
 0.0000000000, 0.0074189932, 0.0279602590, 0.0858108196, 0.0615309819, 0.0368564601, 0.0400687522, 0.0195705559, 0.0136531514, 0.0000000000, 0.0108499556, 0.0290808641, 0.0340435512, 0.0269344455, 0.0000000000, 0.0000000000, 0.0000000000, 0.0118014760, 0.0125624328, 0.1578220307, 0.4539292972, 0.3811641802, 0.1338690820, 0.1310763306, 0.1638351892, 0.1139224354, 0.0951682803, 0.1590451066, 0.2346081184, 0.2098961134, 0.0976995983, 0.0367250320, 0.0145202300, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
 0.0000000000, 0.0324280967, 0.0294007603, 0.0333296436, 0.0332996022, 0.0168627613, 0.0071283819, 0.0120366150, 0.0253148310, 0.0198678779, 0.0249541139, 0.0389414443, 0.0711624911, 0.0935313771, 0.1087173396, 0.0000000000, 0.0000000000, 0.0458947319, 0.0281188985, 0.1385384454, 0.2289636761, 0.0828073605, 0.0702463210, 0.1373676578, 0.2209118273, 0.2040963178, 0.1558803506, 0.1821253818, 0.1489927754, 0.0418592749, 0.0648763616, 0.1030020207, 0.0466304723, 0.0127381634, 0.0013257258, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
 0.0000000000, 0.0344097955, 0.0211412613, 0.0223960021, 0.0230430893, 0.0135616286, 0.0378859788, 0.0469632958, 0.0203749867, 0.0099833223, 0.0561268103, 0.1182811590, 0.1190351135, 0.1512944207, 0.2138680183, 0.2232647455, 0.1561484061, 0.0703472832, 0.0198058858, 0.0711553645, 0.0825441996, 0.0081829623, 0.2846776594, 0.4124864448, 0.3025002900, 0.3053539104, 0.3116314150, 0.3243306447, 0.3401897766, 0.3343782921, 0.2893610702, 0.1577957732, 0.0811288165, 0.0681886435, 0.1003466921, 0.1330401926, 0.1863954611, 0.2185514043, 0.2065982338, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
