 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.016610896, 0.002098805, 0.035342671, 0.043967474, 0.020320641, 0.057162714, 0.175678557, 0.148285929, 0.095467406, 0.101842997, 0.098857755, 0.276251678, 0.377184496, 0.392847695, 0.483750670, 0.964118024, 1.205452185, 1.020083406, 0.712336086, 0.380740349, 0.090749509, 0.043802906, 0.224545874, 0.332505282, 0.243321552, 0.246602098, 0.199065787, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.007669102, 0.011461837, 0.009252657, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.032903942, 0.005321836, 0.012268136, 0.015375078, 0.000000000, 0.053787471, 0.192592834, 0.112623291, 0.043184873, 0.142825084, 0.166356891, 0.191687739, 0.200067216, 0.221537201, 0.220187154, 0.000000000, 0.426321721, 0.625735051, 0.284411253, 0.225970057, 0.108307384, 0.000000000, 0.160540354, 0.485096981, 0.509147897, 0.326057188, 0.107592740, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.019726214, 0.035597701, 0.046723980, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.100766445, 0.077022381, 0.064674069, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.024640155, 0.083701302, 0.052717528, 0.036426641, 0.093479253, 0.060534223, 0.000000000, 0.000000000, 0.201177213, 0.274264685, 0.136499794, 0.554003763, 0.538450672, 0.233827964, 0.312759905, 0.398965653, 0.284958561, 0.179387303, 0.422581546, 0.277892838, 0.028208336, 0.038348083, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.010750803, 0.012588589, 0.000000000, 0.015794716, 0.043577525, 0.078860866, 0.086860231, 0.055863667, 0.000000000, 0.000000000, 0.221312519, 0.328044533, 0.197393801, 0.162200206, 0.126121307, 0.122227720, 0.070554307, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.006204160, 0.008380678, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.040174345, 0.020587544, 0.000000000, 0.000000000, 0.000000000, 0.011760661, 0.047428393, 0.075474501, 0.057988447, 0.000000000, 0.060736815, 0.148480126, 0.063263146, 0.000000000, 0.180672993, 0.283266674, 0.221081395, 0.154503799, 0.139824416, 0.085319408, 0.021269194, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.011249259, 0.010426599, 0.000000000, 0.000000000, 0.015780713, 0.022992584, 0.026922206, 0.075456977, 0.048721611, 0.000000000, 0.000000000, 0.069031878, 0.175744950, 0.194141554, 0.081321301, 0.125777781, 0.191573046, 0.247930902, 0.158288132, 0.000000000, 0.069484966, 0.102956337, 0.018559299, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000383936, 0.011515113, 0.040657107, 0.027174120, 0.014821924, 0.015692949, 0.039797649, 0.080724312, 0.094850435, 0.107495987, 0.054845166, 0.000000000, 0.000000000, 0.150614567, 0.192551549, 0.056281772, 0.034930889, 0.035334989, 0.082496628, 0.086238394, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.006766602, 0.018577526, 0.018611186, 0.028965697, 0.039199879, 0.015242384, 0.021654799, 0.033349555, 0.050388445, 0.074106760, 0.098145156, 0.241739640, 0.294651869, 0.236892383, 0.096497365, 0.096452280, 0.129551595, 0.056882478, 0.163572430, 0.371294228, 0.271289531, 0.235531744, 0.376999127, 0.272609415, 0.045970290, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.115058884, 0.086732270, 0.102434233, 0.064679612, 0.012564292, 0.017206501, 0.018969497, 0.036095087, 0.034362095, 0.026193193, 0.038652494, 0.083367247, 0.088141385, 0.110825986, 0.100764370, 0.076982779, 0.309407159, 0.367013991, 0.195047080, 0.139014518, 0.145268516, 0.226412467, 0.190397997, 0.088137133, 0.123321781, 0.157147047, 0.183156433, 0.189561374, 0.102338920, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
 0.000000000, 0.268074567, 0.181795075, 0.189631302, 0.152653063, 0.052312215, 0.071326207, 0.046326215, 0.023611524, 0.029880772, 0.034401176, 0.038310720, 0.060941950, 0.068862050, 0.097753659, 0.080340517, 0.001303187, 0.126085258, 0.286328610, 0.233051219, 0.224468018, 0.207265787, 0.076531451, 0.018910238, 0.060205728, 0.065697144, 0.096517346, 0.127046841, 0.099839969, 0.067970032, 0.012235896, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.038217688, 0.054575254, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.155860592, 0.097795937, 0.052311908, 0.000000000, 0.000000000
